event_id,event_timestamp,user_id,device_id,ip_address,application_name,authentication_method,authentication_result
922056,2026-08-18T09:20:09Z,1092,5130,203.0.113.61,GitHub Enterprise,Passkey,Success
921907,2026-08-18T09:20:24Z,1010,5044,198.51.100.228,Internal Admin Portal,Password,Success
922316,2026-08-18T09:20:28Z,1205,5252,203.0.113.16,Slack,MFA Push,Success
922095,2026-08-18T09:21:17Z,1109,5153,203.0.113.245,Slack,MFA Push,Success
922293,2026-08-18T09:22:10Z,1195,,203.0.113.185,Salesforce,MFA Push,Conditional Access Blocked
921983,2026-08-18T09:28:19Z,1052,5096,192.0.2.65,Internal Admin Portal,MFA Push,Success
922045,2026-08-18T09:35:12Z,1087,5116,203.0.113.224,ServiceNow,Password,Success
921954,2026-08-18T09:38:20Z,1035,5013,198.51.100.26,GitHub Enterprise,MFA Push,Invalid Password
922219,2026-08-18T09:41:14Z,1165,5194,192.0.2.92,Workday,Password,Success
922113,2026-08-18T09:42:36Z,1115,5157,203.0.113.116,Internal Admin Portal,MFA Push,Success
922148,2026-08-18T09:43:41Z,1130,5141,192.0.2.45,Workday,Password,Success
922116,2026-08-18T09:46:20Z,1116,5146,192.0.2.69,Salesforce,OAuth,Success
921957,2026-08-18T09:46:34Z,1037,5050,203.0.113.61,AWS Console,SSO,Success
922023,2026-08-18T09:47:40Z,1075,5092,192.0.2.209,Internal Admin Portal,Passkey,Success
922157,2026-08-18T09:51:23Z,1133,5165,192.0.2.161,Google Workspace,SSO,Success
921984,2026-08-18T09:52:38Z,1053,,203.0.113.164,Microsoft 365,MFA Push,Success
922292,2026-08-18T09:52:45Z,1194,5248,198.51.100.212,GitHub Enterprise,Password,Success
922178,2026-08-18T09:56:00Z,1141,5171,198.51.100.203,Workday,MFA Push,Success
922233,2026-08-18T10:00:01Z,1170,5219,192.0.2.132,Slack,Password,Success
922147,2026-08-18T10:01:59Z,1130,5162,192.0.2.189,Internal Admin Portal,Passkey,Success
922032,2026-08-18T10:03:15Z,1082,5118,192.0.2.74,Microsoft 365,Password,Success
922291,2026-08-18T10:06:36Z,1193,5245,203.0.113.203,Microsoft 365,Passkey,Success
921940,2026-08-18T10:10:25Z,1028,5002,198.51.100.196,Salesforce,MFA Push,Invalid Password
922001,2026-08-18T10:11:16Z,1065,5055,192.0.2.89,Salesforce,MFA Push,Success
921971,2026-08-18T10:13:06Z,1046,5084,198.51.100.20,Workday,MFA Push,Success
922172,2026-08-18T10:14:56Z,1139,5172,198.51.100.102,ServiceNow,MFA Push,Success
922310,2026-08-18T10:14:56Z,1200,5264,192.0.2.133,Internal Admin Portal,SSO,Success
922071,2026-08-18T10:17:53Z,1099,5109,203.0.113.51,Google Workspace,MFA Push,Success
921947,2026-08-18T10:19:09Z,1031,5003,203.0.113.220,Microsoft 365,Password,Success
922101,2026-08-18T10:19:34Z,1111,5156,192.0.2.101,Microsoft 365,Password,Success
922107,2026-08-18T10:24:45Z,1114,5146,198.51.100.117,Salesforce,Passkey,Success
922018,2026-08-18T10:25:50Z,1073,5076,192.0.2.33,Slack,Password,Success
922200,2026-08-18T10:28:56Z,1154,5205,203.0.113.224,Google Workspace,SSO,MFA Denied
922204,2026-08-18T10:30:21Z,1156,5184,203.0.113.139,AWS Console,Password,Success
922243,2026-08-18T10:30:28Z,1172,5211,203.0.113.237,,SSO,Invalid Password
921956,2026-08-18T10:36:18Z,1036,5001,198.51.100.85,VPN Portal,SSO,Success
922190,2026-08-18T10:37:24Z,1148,5185,192.0.2.111,Google Workspace,MFA Push,Success
922008,2026-08-18T10:39:11Z,1068,5064,192.0.2.126,Microsoft 365,Password,Success
922273,2026-08-18T10:40:43Z,1186,5248,198.51.100.105,VPN Portal,SSO,Success
922014,2026-08-18T10:42:32Z,1071,5092,198.51.100.44,Salesforce,MFA Push,Success
922192,2026-08-18T10:46:54Z,1149,5183,203.0.113.223,Workday,MFA Push,Success
921985,2026-08-18T10:49:19Z,1054,5088,203.0.113.58,Salesforce,OAuth,Success
922000,2026-08-18T10:52:27Z,1064,5071,198.51.100.173,Google Workspace,MFA Push,Success
922203,2026-08-18T10:55:09Z,1156,,203.0.113.205,Workday,MFA Push,Success
922080,2026-08-18T10:58:37Z,1104,5111,198.51.100.86,Microsoft 365,OAuth,Success
922110,2026-08-18T10:59:38Z,1114,5152,203.0.113.222,VPN Portal,MFA Push,Success
922217,2026-08-18T10:59:42Z,1163,5190,192.0.2.53,Salesforce,Password,Success
921928,2026-08-18T10:59:55Z,1015,5043,203.0.113.65,VPN Portal,MFA Push,Invalid Password
922053,2026-08-18T11:00:10Z,1090,5131,203.0.113.91,Slack,Password,Success
922150,2026-08-18T11:04:11Z,1130,5158,198.51.100.49,Salesforce,MFA Push,Success
922267,2026-08-18T11:08:17Z,1184,5220,203.0.113.91,Google Workspace,Password,MFA Timeout
922002,2026-08-18T11:09:15Z,1065,5081,198.51.100.141,GitHub Enterprise,Passkey,Success
922026,2026-08-18T11:10:25Z,1078,5097,192.0.2.236,Internal Admin Portal,SSO,Success
921978,2026-08-18T11:11:40Z,1050,5090,203.0.113.109,ServiceNow,MFA Push,Success
922009,2026-08-18T11:12:31Z,1069,5082,192.0.2.79,VPN Portal,Password,Success
922098,2026-08-18T11:14:48Z,1110,5134,192.0.2.148,Internal Admin Portal,Password,Invalid Password
921963,2026-08-18T11:14:52Z,1040,,192.0.2.203,GitHub Enterprise,MFA Push,Success
922330,2026-08-18T11:15:34Z,1211,5256,192.0.2.180,Salesforce,SSO,Success
921898,2026-08-18T11:15:40Z,1003,5037,203.0.113.216,Google Workspace,SSO,Invalid Password
921934,2026-08-18T11:16:43Z,1020,5032,203.0.113.8,Google Workspace,SSO,Invalid Password
921997,2026-08-18T11:19:48Z,1062,5090,192.0.2.101,Google Workspace,MFA Push,Success
922134,2026-08-18T11:21:12Z,1124,5150,192.0.2.131,GitHub Enterprise,SSO,Success
922011,2026-08-18T11:21:16Z,1069,5065,198.51.100.116,Slack,Password,Success
922057,2026-08-18T11:21:40Z,1092,5125,203.0.113.195,Slack,MFA Push,Success
922138,2026-08-18T11:22:07Z,1126,5150,198.51.100.193,ServiceNow,Passkey,Success
922244,2026-08-18T11:23:49Z,1173,5229,203.0.113.237,Salesforce,OAuth,Success
922046,2026-08-18T11:23:56Z,1087,5101,192.0.2.242,Salesforce,Password,Success
922035,2026-08-18T11:24:01Z,1082,5104,192.0.2.79,GitHub Enterprise,Password,Success
922075,2026-08-18T11:25:26Z,1101,5110,198.51.100.5,Slack,Password,Success
922211,2026-08-18T11:25:51Z,1161,5205,192.0.2.185,Google Workspace,SSO,Success
921968,2026-08-18T11:26:19Z,1045,5095,198.51.100.157,Google Workspace,SSO,Invalid Password
922089,2026-08-18T11:27:40Z,1108,,203.0.113.75,ServiceNow,MFA Push,Success
922097,2026-08-18T11:28:40Z,1110,5141,203.0.113.175,ServiceNow,SSO,Success
922213,2026-08-18T11:29:41Z,1163,5198,192.0.2.159,Internal Admin Portal,SSO,Success
922006,2026-08-18T11:30:55Z,1066,5089,203.0.113.2,VPN Portal,MFA Push,Success
921996,2026-08-18T11:32:01Z,1062,5066,203.0.113.220,VPN Portal,Password,Success
922088,2026-08-18T11:32:43Z,1107,5161,203.0.113.69,AWS Console,Password,Invalid Password
922262,2026-08-18T11:33:01Z,1180,5240,203.0.113.120,VPN Portal,Password,Success
922321,2026-08-18T11:33:05Z,1207,5253,192.0.2.156,GitHub Enterprise,OAuth,Success
922180,2026-08-18T11:37:24Z,1142,5165,192.0.2.229,Slack,Password,Success
922037,2026-08-18T11:40:37Z,1082,5123,192.0.2.209,Slack,MFA Push,Success
921959,2026-08-18T11:42:34Z,1038,5017,192.0.2.69,GitHub Enterprise,Password,Success
921912,2026-08-18T11:43:22Z,1011,5036,192.0.2.148,AWS Console,MFA Push,Success
922271,2026-08-18T11:45:06Z,1185,5243,192.0.2.118,Salesforce,Passkey,Success
922146,2026-08-18T11:46:36Z,1129,5151,203.0.113.167,Salesforce,Password,Success
922193,2026-08-18T11:47:34Z,1149,5194,203.0.113.155,Workday,SSO,Success
922196,2026-08-18T11:50:11Z,1151,5188,192.0.2.67,AWS Console,Passkey,Success
922003,2026-08-18T11:51:49Z,1065,5077,192.0.2.4,Google Workspace,SSO,Success
922123,2026-08-18T11:52:40Z,1120,5159,192.0.2.203,Workday,Password,Success
921975,2026-08-18T11:57:29Z,1048,5091,203.0.113.164,Google Workspace,MFA Push,Success
922099,2026-08-18T11:59:11Z,1110,5144,192.0.2.29,Workday,OAuth,Success
922300,2026-08-18T12:01:11Z,1197,5212,192.0.2.4,GitHub Enterprise,MFA Push,Success
922194,2026-08-18T12:01:13Z,1149,5188,192.0.2.82,Internal Admin Portal,Password,Success
922319,2026-08-18T12:03:48Z,1207,,203.0.113.244,Microsoft 365,Passkey,Success
922221,2026-08-18T12:05:09Z,1166,5202,203.0.113.197,Slack,MFA Push,MFA Timeout
922179,2026-08-18T12:08:15Z,1141,5180,192.0.2.248,VPN Portal,MFA Push,Success
921889,2026-08-18T12:08:36Z,1001,5042,192.0.2.54,Salesforce,Passkey,Success
922066,2026-08-18T12:10:04Z,1098,5122,198.51.100.246,VPN Portal,SSO,Conditional Access Blocked
922201,2026-08-18T12:12:33Z,1155,5199,198.51.100.81,Internal Admin Portal,Passkey,Success
921901,2026-08-18T12:12:53Z,1004,5007,192.0.2.93,Slack,Password,Success
922176,2026-08-18T12:13:54Z,1141,5164,198.51.100.147,Microsoft 365,OAuth,Success
922325,2026-08-18T12:14:46Z,1208,,203.0.113.236,Slack,Password,Success
922207,2026-08-18T12:15:12Z,1159,5203,198.51.100.138,Workday,MFA Push,Success
922257,2026-08-18T12:16:40Z,1178,5222,198.51.100.88,Workday,SSO,Success
922029,2026-08-18T12:17:16Z,1079,5120,203.0.113.174,Salesforce,Password,Success
922025,2026-08-18T12:18:00Z,1078,5086,192.0.2.2,AWS Console,Passkey,Success
922227,2026-08-18T12:18:12Z,1168,5200,198.51.100.190,ServiceNow,Passkey,Success
922210,2026-08-18T12:18:13Z,1161,5194,192.0.2.65,Salesforce,SSO,Success
921923,2026-08-18T12:21:18Z,1015,5031,198.51.100.135,VPN Portal,SSO,Success
921910,2026-08-18T12:22:51Z,1011,5051,203.0.113.215,AWS Console,Password,Success
922034,2026-08-18T12:25:04Z,1082,5126,198.51.100.217,Internal Admin Portal,Password,Success
922061,2026-08-18T12:27:57Z,1096,5113,203.0.113.7,Google Workspace,Password,Success
922081,2026-08-18T12:28:31Z,1104,5114,203.0.113.224,Workday,MFA Push,Success
922288,2026-08-18T12:31:20Z,1192,5229,198.51.100.164,VPN Portal,SSO,Invalid Password
921991,2026-08-18T12:32:10Z,1058,5092,198.51.100.125,Internal Admin Portal,Password,Success
922036,2026-08-18T12:33:35Z,1082,5113,198.51.100.111,VPN Portal,MFA Push,Success
922173,2026-08-18T12:34:18Z,1139,5181,203.0.113.132,ServiceNow,SSO,Success
922059,2026-08-18T12:36:04Z,1096,5119,192.0.2.246,Microsoft 365,Password,Success
922096,2026-08-18T12:37:08Z,1109,5160,198.51.100.106,,Password,Success
922090,2026-08-18T12:38:04Z,1108,5156,198.51.100.179,Internal Admin Portal,SSO,Success
922312,2026-08-18T12:40:56Z,1201,5255,198.51.100.237,ServiceNow,SSO,Success
922322,2026-08-18T12:43:52Z,1207,5266,203.0.113.88,Workday,Password,Success
921888,2026-08-18T12:44:38Z,1001,5033,198.51.100.193,Microsoft 365,MFA Push,Success
922171,2026-08-18T12:45:17Z,1139,5176,203.0.113.7,Slack,Password,Success
922132,2026-08-18T12:46:04Z,1123,5149,192.0.2.105,Workday,Passkey,Success
922079,2026-08-18T12:47:12Z,1104,5129,203.0.113.6,AWS Console,OAuth,Success
922187,2026-08-18T12:47:28Z,1144,5166,203.0.113.54,GitHub Enterprise,SSO,Success
921986,2026-08-18T12:47:52Z,1054,,203.0.113.20,AWS Console,MFA Push,Success
922135,2026-08-18T12:48:53Z,1124,5142,203.0.113.208,Workday,OAuth,Success
921914,2026-08-18T12:49:20Z,1012,5041,198.51.100.72,AWS Console,MFA Push,Success
922048,2026-08-18T12:49:42Z,1088,5115,198.51.100.140,Workday,Password,Success
921925,2026-08-18T12:50:17Z,1015,5026,192.0.2.109,Salesforce,SSO,Success
922141,2026-08-18T12:50:44Z,1126,5137,192.0.2.88,Google Workspace,MFA Push,Success
922115,2026-08-18T12:51:01Z,1116,5149,198.51.100.210,Salesforce,Password,Success
922047,2026-08-18T12:52:59Z,1088,,198.51.100.109,VPN Portal,SSO,Success
922118,2026-08-18T12:56:19Z,1117,5141,203.0.113.144,ServiceNow,MFA Push,Invalid Password
922017,2026-08-18T12:56:22Z,1073,5076,203.0.113.72,Internal Admin Portal,Password,Invalid Password
922320,2026-08-18T12:57:07Z,1207,5259,192.0.2.15,ServiceNow,Passkey,Success
922092,2026-08-18T12:57:46Z,1109,5153,203.0.113.188,Workday,Password,Success
922091,2026-08-18T13:00:10Z,1108,5149,192.0.2.75,Slack,SSO,Success
922166,2026-08-18T13:00:43Z,1137,5175,203.0.113.9,Salesforce,Passkey,Success
922043,2026-08-18T13:00:47Z,1085,5112,203.0.113.223,Workday,Password,Success
922283,2026-08-18T13:00:57Z,1189,5225,192.0.2.236,Slack,Password,Success
921982,2026-08-18T13:01:37Z,1051,5059,203.0.113.210,Internal Admin Portal,SSO,Success
921921,2026-08-18T13:01:52Z,1015,5044,192.0.2.82,GitHub Enterprise,MFA Push,Success
922154,2026-08-18T13:01:52Z,1132,5182,192.0.2.106,Microsoft 365,SSO,Success
922167,2026-08-18T13:02:05Z,1137,5172,192.0.2.193,Internal Admin Portal,MFA Push,Success
922327,2026-08-18T13:03:07Z,1210,5257,203.0.113.249,Slack,MFA Push,Success
922287,2026-08-18T13:03:20Z,1192,5247,192.0.2.12,ServiceNow,Password,Success
922195,2026-08-18T13:03:31Z,1151,5205,198.51.100.47,VPN Portal,MFA Push,Success
921900,2026-08-18T13:06:06Z,1003,5026,203.0.113.108,ServiceNow,MFA Push,Success
922131,2026-08-18T13:08:31Z,1123,5137,192.0.2.98,AWS Console,Passkey,Success
922069,2026-08-18T13:09:16Z,1099,5119,203.0.113.58,Salesforce,SSO,Success
921917,2026-08-18T13:10:17Z,1013,5016,192.0.2.51,ServiceNow,Password,Success
922286,2026-08-18T13:11:18Z,1191,5238,203.0.113.127,Slack,Password,Success
922231,2026-08-18T13:13:46Z,1169,5232,203.0.113.213,ServiceNow,SSO,Success
922073,2026-08-18T13:15:51Z,1101,5128,203.0.113.132,ServiceNow,Passkey,Success
921939,2026-08-18T13:16:24Z,1023,,203.0.113.203,Internal Admin Portal,MFA Push,Success
922248,2026-08-18T13:17:27Z,1174,5248,198.51.100.103,Workday,SSO,Success
922058,2026-08-18T13:19:08Z,1092,5117,203.0.113.230,Workday,SSO,Success
922015,2026-08-18T13:19:50Z,1071,5081,203.0.113.33,Microsoft 365,OAuth,Invalid Password
922054,2026-08-18T13:20:38Z,1090,5120,203.0.113.241,Microsoft 365,Password,Success
922311,2026-08-18T13:20:43Z,1201,5249,198.51.100.185,Workday,Password,Invalid Password
922318,2026-08-18T13:21:57Z,1206,5260,203.0.113.247,AWS Console,MFA Push,Success
922218,2026-08-18T13:22:08Z,1164,5190,203.0.113.251,Workday,Password,Success
922189,2026-08-18T13:24:37Z,1146,5181,198.51.100.101,ServiceNow,Password,Success
922144,2026-08-18T13:27:42Z,1128,5157,203.0.113.253,Slack,MFA Push,Success
921926,2026-08-18T13:28:01Z,1015,5011,192.0.2.253,AWS Console,MFA Push,Success
922074,2026-08-18T13:32:11Z,1101,5111,192.0.2.133,AWS Console,Password,Success
922168,2026-08-18T13:34:52Z,1138,5167,192.0.2.35,Salesforce,Password,Success
922031,2026-08-18T13:36:32Z,1081,5116,192.0.2.147,ServiceNow,Password,Success
922149,2026-08-18T13:39:46Z,1130,5133,192.0.2.73,Google Workspace,Password,Invalid Password
922215,2026-08-18T13:42:12Z,1163,5210,192.0.2.30,ServiceNow,MFA Push,Success
922301,2026-08-18T13:43:10Z,1198,5246,203.0.113.237,ServiceNow,MFA Push,Success
921980,2026-08-18T13:46:06Z,1051,5078,198.51.100.210,Salesforce,SSO,Success
922256,2026-08-18T13:46:15Z,1177,5233,198.51.100.124,GitHub Enterprise,Password,Success
921942,2026-08-18T13:47:50Z,1029,5028,203.0.113.27,VPN Portal,Password,Success
921918,2026-08-18T13:53:18Z,1014,5004,192.0.2.243,Workday,Passkey,Success
922012,2026-08-18T13:53:19Z,1070,5093,198.51.100.122,Google Workspace,MFA Push,Success
922142,2026-08-18T13:54:08Z,1127,5162,198.51.100.164,Microsoft 365,Password,Success
922010,2026-08-18T13:55:24Z,1069,5086,192.0.2.179,Slack,Passkey,Success
922084,2026-08-18T13:56:01Z,1105,5121,192.0.2.11,GitHub Enterprise,SSO,Success
921906,2026-08-18T13:56:57Z,1009,5043,198.51.100.89,Slack,MFA Push,Success
921955,2026-08-18T13:58:28Z,1035,5020,198.51.100.245,GitHub Enterprise,SSO,Invalid Password
922279,2026-08-18T14:01:14Z,1187,5243,192.0.2.238,Slack,MFA Push,Invalid Password
921909,2026-08-18T14:01:20Z,1011,5011,192.0.2.26,AWS Console,Passkey,Success
922206,2026-08-18T14:05:21Z,1157,5189,198.51.100.109,Internal Admin Portal,MFA Push,Success
922329,2026-08-18T14:06:29Z,1211,5263,198.51.100.123,Salesforce,SSO,Success
922186,2026-08-18T14:06:37Z,1143,5182,198.51.100.137,ServiceNow,SSO,Success
922269,2026-08-18T14:06:56Z,1184,5219,198.51.100.78,Slack,Password,Success
922064,2026-08-18T14:09:35Z,1097,5099,192.0.2.163,Slack,Password,Success
922254,2026-08-18T14:10:12Z,1176,5246,198.51.100.125,Microsoft 365,MFA Push,Success
922076,2026-08-18T14:10:31Z,1102,5113,203.0.113.121,ServiceNow,Password,Success
921993,2026-08-18T14:11:42Z,1061,5059,203.0.113.248,Internal Admin Portal,MFA Push,Success
921945,2026-08-18T14:13:38Z,1031,5030,192.0.2.135,Slack,OAuth,Success
921915,2026-08-18T14:16:53Z,1013,,198.51.100.75,Google Workspace,SSO,Success
922072,2026-08-18T14:17:32Z,1100,,192.0.2.128,Slack,SSO,Success
921904,2026-08-18T14:19:28Z,1006,5007,192.0.2.178,GitHub Enterprise,Password,Success
922161,2026-08-18T14:19:39Z,1136,5180,203.0.113.208,Microsoft 365,Passkey,Success
922181,2026-08-18T14:22:30Z,1142,5168,203.0.113.231,GitHub Enterprise,Password,Invalid Password
921966,2026-08-18T14:24:08Z,1044,5069,198.51.100.248,Salesforce,SSO,Success
921903,2026-08-18T14:25:29Z,1006,,198.51.100.12,Salesforce,Password,Success
922093,2026-08-18T14:25:47Z,1109,5142,203.0.113.132,VPN Portal,Passkey,Success
921891,2026-08-18T14:26:40Z,1001,5029,203.0.113.94,AWS Console,Password,Success
922234,2026-08-18T14:28:25Z,1170,5229,198.51.100.33,Workday,MFA Push,Success
922013,2026-08-18T14:29:14Z,1071,5091,192.0.2.123,GitHub Enterprise,SSO,Success
922169,2026-08-18T14:29:21Z,1139,5174,192.0.2.73,Salesforce,Passkey,Success
922275,2026-08-18T14:29:44Z,1186,5215,198.51.100.246,GitHub Enterprise,MFA Push,Success
922296,2026-08-18T14:30:32Z,1196,5216,192.0.2.141,GitHub Enterprise,SSO,Invalid Password
922159,2026-08-18T14:31:15Z,1133,5176,203.0.113.235,VPN Portal,SSO,Success
922133,2026-08-18T14:32:19Z,1123,5154,192.0.2.151,Internal Admin Portal,Password,Success
922277,2026-08-18T14:36:08Z,1186,5241,203.0.113.209,AWS Console,OAuth,Success
921999,2026-08-18T14:37:48Z,1064,5083,198.51.100.30,Microsoft 365,Password,Success
922185,2026-08-18T14:38:00Z,1143,5177,203.0.113.2,AWS Console,Password,Success
922258,2026-08-18T14:38:25Z,1180,5223,192.0.2.243,AWS Console,SSO,Success
921919,2026-08-18T14:41:37Z,1014,5023,198.51.100.188,Internal Admin Portal,SSO,Success
921902,2026-08-18T14:41:51Z,1004,5020,203.0.113.152,Workday,SSO,Success
922208,2026-08-18T14:42:30Z,1160,5198,192.0.2.144,ServiceNow,SSO,Success
921961,2026-08-18T14:42:47Z,1038,5047,203.0.113.178,ServiceNow,MFA Push,Success
922078,2026-08-18T14:44:49Z,1103,5105,192.0.2.211,Google Workspace,Password,Success
922175,2026-08-18T14:45:31Z,1140,5175,203.0.113.235,ServiceNow,SSO,Invalid Password
922103,2026-08-18T14:45:35Z,1111,5136,203.0.113.158,Google Workspace,MFA Push,Success
922060,2026-08-18T14:46:39Z,1096,5122,198.51.100.116,Workday,Password,Success
922281,2026-08-18T14:47:14Z,1188,5231,198.51.100.10,Slack,MFA Push,Success
922163,2026-08-18T14:49:42Z,1137,5169,192.0.2.134,VPN Portal,Password,Invalid Password
921960,2026-08-18T14:50:25Z,1038,5035,203.0.113.10,AWS Console,MFA Push,Success
922245,2026-08-18T14:50:25Z,1173,5248,203.0.113.215,VPN Portal,MFA Push,Success
922297,2026-08-18T14:54:16Z,1196,,203.0.113.217,Microsoft 365,MFA Push,Success
922022,2026-08-18T14:54:39Z,1074,5070,203.0.113.213,Internal Admin Portal,Password,Success
921899,2026-08-18T14:56:15Z,1003,5008,203.0.113.111,Microsoft 365,SSO,Success
922307,2026-08-18T14:57:23Z,1200,5256,203.0.113.186,ServiceNow,MFA Push,Success
922278,2026-08-18T14:59:33Z,1187,5233,192.0.2.177,,Passkey,Success
922304,2026-08-18T15:02:56Z,1199,,203.0.113.1,Google Workspace,MFA Push,Success
922250,2026-08-18T15:03:29Z,1175,5241,203.0.113.17,Internal Admin Portal,Password,Success
921969,2026-08-18T15:03:56Z,1045,5067,192.0.2.87,Workday,Password,Success
921995,2026-08-18T15:04:56Z,1062,5072,198.51.100.139,AWS Console,OAuth,Success
922137,2026-08-18T15:05:01Z,1125,5151,192.0.2.133,Google Workspace,Password,Invalid Password
921952,2026-08-18T15:07:05Z,1034,5010,203.0.113.104,Slack,SSO,Success
922191,2026-08-18T15:09:33Z,1148,5184,192.0.2.86,Workday,OAuth,Success
922140,2026-08-18T15:12:37Z,1126,5135,203.0.113.242,Microsoft 365,MFA Push,Success
921948,2026-08-18T15:12:48Z,1032,5033,203.0.113.11,GitHub Enterprise,OAuth,Success
922229,2026-08-18T15:14:40Z,1169,5235,203.0.113.47,Salesforce,MFA Push,Success
921994,2026-08-18T15:16:03Z,1062,5069,203.0.113.70,Microsoft 365,SSO,Success
921924,2026-08-18T15:16:47Z,1015,5007,198.51.100.192,Workday,Passkey,Success
921911,2026-08-18T15:20:54Z,1011,5020,192.0.2.54,Internal Admin Portal,Password,MFA Timeout
922182,2026-08-18T15:20:59Z,1142,5164,192.0.2.107,Internal Admin Portal,Password,Success
922282,2026-08-18T15:21:09Z,1189,5228,192.0.2.211,VPN Portal,MFA Push,Success
921943,2026-08-18T15:23:16Z,1031,5024,198.51.100.246,Slack,SSO,Success
922004,2026-08-18T15:26:56Z,1065,5068,192.0.2.159,AWS Console,OAuth,Success
922299,2026-08-18T15:31:23Z,1196,5215,203.0.113.18,Internal Admin Portal,Password,Success
922274,2026-08-18T15:31:41Z,1186,5225,198.51.100.217,AWS Console,MFA Push,Success
922007,2026-08-18T15:33:43Z,1067,5064,198.51.100.186,ServiceNow,Password,Success
921895,2026-08-18T15:37:10Z,1002,5050,203.0.113.250,Google Workspace,SSO,Success
922117,2026-08-18T15:41:51Z,1116,5156,192.0.2.16,Google Workspace,SSO,Success
922270,2026-08-18T15:42:55Z,1185,5236,198.51.100.174,,SSO,Success
922016,2026-08-18T15:44:20Z,1071,,198.51.100.27,Google Workspace,Password,Invalid Password
922040,2026-08-18T15:45:04Z,1084,5115,192.0.2.229,Google Workspace,SSO,Success
921905,2026-08-18T15:47:22Z,1009,5005,198.51.100.211,ServiceNow,SSO,Success
922062,2026-08-18T15:48:49Z,1097,5109,192.0.2.148,AWS Console,Passkey,Success
922068,2026-08-18T15:50:19Z,1099,5099,203.0.113.247,Slack,Password,Success
921958,2026-08-18T15:50:29Z,1037,5052,198.51.100.185,Internal Admin Portal,Password,Success
921920,2026-08-18T15:54:39Z,1014,5013,198.51.100.71,Salesforce,SSO,Success
921922,2026-08-18T15:56:12Z,1015,5044,198.51.100.2,Google Workspace,Password,Success
922323,2026-08-18T15:56:21Z,1207,5266,203.0.113.17,Salesforce,SSO,Success
922021,2026-08-18T15:59:14Z,1073,5077,198.51.100.20,ServiceNow,OAuth,Success
921893,2026-08-18T16:01:56Z,1002,5028,203.0.113.132,Microsoft 365,MFA Push,Success
922260,2026-08-18T16:02:00Z,1180,5226,203.0.113.170,Internal Admin Portal,Passkey,MFA Timeout
922266,2026-08-18T16:04:43Z,1184,5232,203.0.113.96,Microsoft 365,Passkey,Success
921929,2026-08-18T16:04:53Z,1016,5017,192.0.2.129,Google Workspace,Passkey,MFA Timeout
922129,2026-08-18T16:08:12Z,1121,5135,198.51.100.146,Salesforce,Passkey,Success
922085,2026-08-18T16:11:05Z,1106,5112,192.0.2.141,Internal Admin Portal,Password,Success
922160,2026-08-18T16:15:12Z,1133,5170,198.51.100.156,Slack,Password,Success
922255,2026-08-18T16:16:42Z,1176,5238,203.0.113.174,AWS Console,Passkey,Success
922225,2026-08-18T16:16:55Z,1167,5185,203.0.113.73,Internal Admin Portal,SSO,Conditional Access Blocked
921973,2026-08-18T16:19:40Z,1048,5085,198.51.100.216,ServiceNow,SSO,Success
922317,2026-08-18T16:23:29Z,1206,5249,203.0.113.61,ServiceNow,MFA Push,Success
922331,2026-08-18T16:24:25Z,1211,5261,203.0.113.22,Slack,Password,Success
922119,2026-08-18T16:24:26Z,1118,5149,198.51.100.64,Microsoft 365,Password,Success
922019,2026-08-18T16:29:54Z,1073,5060,198.51.100.37,AWS Console,Password,Success
922156,2026-08-18T16:31:07Z,1133,5178,203.0.113.71,Google Workspace,MFA Push,Success
921953,2026-08-18T16:36:25Z,1035,5041,198.51.100.25,ServiceNow,MFA Push,Success
922126,2026-08-18T16:37:57Z,1121,5148,192.0.2.187,Workday,Passkey,Success
922237,2026-08-18T16:39:41Z,1171,5237,203.0.113.103,AWS Console,SSO,Success
922028,2026-08-18T16:40:17Z,1078,5095,192.0.2.239,Microsoft 365,Password,Success
922253,2026-08-18T16:40:27Z,1176,5220,198.51.100.190,Google Workspace,MFA Push,Success
922158,2026-08-18T16:41:18Z,1133,5180,198.51.100.139,VPN Portal,Password,Success
922183,2026-08-18T16:42:02Z,1142,5182,203.0.113.156,Workday,Password,Success
922020,2026-08-18T16:43:01Z,1073,5068,203.0.113.204,Google Workspace,Passkey,Invalid Password
922223,2026-08-18T16:43:22Z,1167,5208,203.0.113.75,Google Workspace,MFA Push,Success
922038,2026-08-18T16:44:02Z,1082,5115,192.0.2.32,Salesforce,Password,Success
922127,2026-08-18T16:45:54Z,1121,5144,198.51.100.206,VPN Portal,MFA Push,Invalid Password
922114,2026-08-18T16:47:34Z,1116,5147,198.51.100.228,Internal Admin Portal,Password,Invalid Password
922263,2026-08-18T16:47:43Z,1183,5240,192.0.2.119,Google Workspace,Password,Success
922070,2026-08-18T16:50:45Z,1099,5130,198.51.100.48,GitHub Enterprise,Password,Success
922174,2026-08-18T16:56:40Z,1140,5175,203.0.113.131,Slack,SSO,Success
921989,2026-08-18T16:59:53Z,1057,,198.51.100.29,ServiceNow,Passkey,Success
922242,2026-08-18T17:01:41Z,1172,5234,198.51.100.214,,Password,Success
922122,2026-08-18T17:02:01Z,1119,5142,198.51.100.139,AWS Console,Password,Success
921950,2026-08-18T17:05:25Z,1033,5010,198.51.100.153,Google Workspace,Password,Success
921977,2026-08-18T17:11:53Z,1050,5077,203.0.113.67,Slack,SSO,Success
